h,theta,diam_plat,mass,gci,T,F,m_act,m_link,deflection_mm
0.0820703125,116.41975308642,0.100232,150.822061748258,-0.761861640188431,0.55698756783099,17.198564065233,41,9.27402058275281,0.500000004860889
0.0370703125,76.4197530864197,0.123032,141.328081346191,-0.509711362438695,0.55698756783099,17.198564065233,41,6.10936044873022,0.500000004555025
0.0595703125,36.4197530864198,0.117032,145.587608096442,-0.856802849169891,0.55698756783099,17.198564065233,41,7.52920269881392,0.499999999998833
0.0145703125,138.641975308642,0.111032,136.816677249128,-0.164814461513612,0.55698756783099,17.198564065233,41,4.60555908304283,0.499999999996804
0.0961328125,98.641975308642,0.105032,157.058535753554,-0.805183912989146,0.55698756783099,17.198564065233,41,11.3528452511846,0.499999999999031
0.0511328125,58.641975308642,0.099032,141.109232335473,-0.834503489029671,0.55698756783099,17.198564065233,41,6.03641077849111,0.500000002585496
0.0736328125,125.308641975309,0.121832,150.560375692705,-0.760352012367898,0.55698756783099,17.198564065233,41,9.18679189756843,0.500000003759123
0.0286328125,85.3086419753087,0.115832,138.968733507776,-0.387512441859199,0.55698756783099,17.198564065233,41,5.32291116925878,0.499999999999642
0.0848828125,45.3086419753087,0.109832,153.038371195466,-0.809863815724414,0.55698756783099,17.198564065233,41,10.0127903984888,0.499999999999906
0.0398828125,111.975308641975,0.103832,139.238983716857,-0.694621959175643,0.55698756783099,17.198564065233,41,5.41299457228556,0.499999999998366
0.0623828125,71.9753086419753,0.097832,143.982524926425,-0.804321347200609,0.55698756783099,17.198564065233,41,6.99417497547489,0.499999999998859
0.0173828125,31.9753086419753,0.120632,138.401171153533,-0.422108962095316,0.55698756783099,17.198564065233,41,5.13372371784426,0.500000000058179
0.0905078125,146.049382716049,0.114632,155.880508309903,-0.816904685980778,0.55698756783099,17.198564065233,41,10.9601694366343,0.499999999999429
0.0455078125,106.049382716049,0.108632,141.001600622282,-0.726410568979823,0.55698756783099,17.198564065233,41,6.00053354076072,0.500000001916296
0.0680078125,66.0493827160494,0.102632,146.250400406123,-0.853889391186827,0.55698756783099,17.198564065233,41,7.75013346870766,0.500000000005706
0.0230078125,132.716049382716,0.096632,135.743177595187,-0.492292373896541,0.55698756783099,17.198564065233,41,4.24772586506219,0.500000000000269
0.0792578125,92.7160493827161,0.119432,152.190682723034,-0.883925000024298,0.55698756783099,17.198564065233,41,9.73022757434464,0.500000016704865
0.0342578125,52.7160493827161,0.113432,139.490738587965,-0.583345079928487,0.55698756783099,17.198564065233,41,5.49691286265504,0.499999999997189
0.0567578125,119.382716049383,0.107432,143.566567458668,-0.816133125008113,0.55698756783099,17.198564065233,41,6.85552248622283,0.499999999999262
0.0117578125,79.3827160493827,0.101432,135.356514179285,-0.15175367792374,0.55698756783099,17.198564065233,41,4.11883805976182,0.50000002471712
0.0975390625,39.3827160493827,0.095432,156.588312431059,-0.755842419733144,0.55698756783099,17.198564065233,41,11.1961041436862,0.4999999999992
0.0525390625,141.604938271605,0.123992,144.728911568487,-0.56797809509594,0.55698756783099,17.198564065233,41,7.24297052282913,0.499999999998046
0.0750390625,101.604938271605,0.117992,150.51203374515,-0.786788629504355,0.55698756783099,17.198564065233,41,9.17067791505007,0.500000003581829
0.0300390625,61.6049382716049,0.111992,138.638627121762,-0.404305459514791,0.55698756783099,17.198564065233,41,5.21287570725391,0.500000001024902
0.0862890625,128.271604938272,0.105992,153.114453415105,-0.869984499099849,0.55698756783099,17.198564065233,41,10.0381511383683,0.4999999999999
0.0412890625,88.2716049382716,0.099992,139.042000091735,-0.705434529447885,0.55698756783099,17.198564065233,41,5.3473333639117,0.499999999999402
0.0637890625,48.2716049382716,0.122792,147.591211480557,-0.729804654848405,0.55698756783099,17.198564065233,41,8.19707049351895,0.500000000097768
0.0187890625,114.938271604938,0.116792,137.969481106396,-0.191402662329478,0.55698756783099,17.198564065233,41,4.98982703546517,0.500000000421407
0.0919140625,74.9382716049383,0.110792,155.971035794946,-0.838657137232465,0.55698756783099,17.198564065233,41,10.990345264982,0.499999999999402
0.0469140625,34.9382716049383,0.104792,140.823064340895,-0.879420931420388,0.55698756783099,17.198564065233,41,5.94102144696485,0.500000001124439
0.0694140625,137.160493827161,0.098792,146.25012807119,-0.819559564838651,0.55698756783099,17.198564065233,41,7.75004269039654,0.500000000005701
0.0244140625,97.1604938271605,0.121592,139.254168797772,-0.269791279272303,0.55698756783099,17.198564065233,41,5.41805626592411,0.499999999998269
0.0806640625,57.1604938271605,0.115592,152.189015659816,-0.741503811141693,0.55698756783099,17.198564065233,41,9.72967188660519,0.50000001668145
0.0356640625,123.827160493827,0.109592,139.211499868695,-0.630535293410869,0.55698756783099,17.198564065233,41,5.40383328956491,0.499999999998539
0.0581640625,83.8271604938272,0.103592,143.470439817869,-0.853595523136094,0.55698756783099,17.198564065233,41,6.82347993928961,0.49999999999934
0.0131640625,43.8271604938272,0.097592,134.960842554372,-0.212965251299636,0.55698756783099,17.198564065233,41,3.98694751812385,0.500000000000964
0.0947265625,110.493827160494,0.120392,158.401614158119,-0.777406462857607,0.55698756783099,17.198564065233,41,11.8005380527065,0.499999999998692
0.0497265625,70.4938271604938,0.114392,142.71383105664,-0.710169307965639,0.55698756783099,17.198564065233,41,6.57127701887996,0.499999999999761
0.0722265625,30.4938271604938,0.108392,148.317417178051,-0.849710621938604,0.55698756783099,17.198564065233,41,8.43913905935031,0.500000000282558
0.0272265625,149.835390946502,0.102392,136.984843730893,-0.883466737703594,0.55698756783099,17.198564065233,41,4.66161457696439,0.499999999998103
0.0834765625,109.835390946502,0.096392,150.92257948621,-0.763432981241567,0.55698756783099,17.198564065233,41,9.30752649540339,0.500000005354846
0.0384765625,69.8353909465021,0.119192,141.027653404259,-0.588338489299838,0.55698756783099,17.198564065233,41,6.00921780141969,0.500000002063274
0.0609765625,136.502057613169,0.113192,145.467928130928,-0.652149573863005,0.55698756783099,17.198564065233,41,7.48930937697596,0.499999999998416
0.0159765625,96.5020576131687,0.107192,136.403277009666,-0.13130444392089,0.55698756783099,17.198564065233,41,4.46775900322192,0.500000000000216
0.0891015625,56.5020576131687,0.101192,153.669393999626,-0.678267949042046,0.55698756783099,17.198564065233,41,10.2231313332086,0.499999999999852
0.0441015625,123.168724279835,0.095192,139.056365221452,-0.831045870255164,0.55698756783099,17.198564065233,41,5.35212174048389,0.499999999999345
0.0666015625,83.1687242798354,0.124904,148.736026647156,-0.7913434542182,0.55698756783099,17.198564065233,41,8.57867554905199,0.500000000488888
0.0216015625,43.1687242798354,0.118904,138.549434778538,-0.366514077021037,0.55698756783099,17.198564065233,41,5.1831449261792,0.500000000018205
0.0778515625,145.390946502058,0.112904,150.823304515576,-0.882197632947927,0.55698756783099,17.198564065233,41,9.2744348385254,0.500000004866742
0.0328515625,105.390946502058,0.106904,138.391827163723,-0.509511585046569,0.55698756783099,17.198564065233,41,5.13060905457426,0.500000000000314
0.0553515625,65.3909465020576,0.100904,142.395645580745,-0.808866708830789,0.55698756783099,17.198564065233,41,6.46521519358169,0.500000040752358
0.0103515625,132.057613168724,0.123704,138.383270347337,-0.17686521803732,0.55698756783099,17.198564065233,41,5.12775678244565,0.500000000000419
0.09982421875,92.0576131687243,0.117704,160.267174897785,-0.797636805944551,0.55698756783099,17.198564065233,41,12.4223916325951,0.500000000001205
0.05482421875,52.0576131687243,0.111704,143.609444833906,-0.824312096419361,0.55698756783099,17.198564065233,41,6.86981494463534,0.499999999999225
0.07732421875,118.724279835391,0.105704,149.736650690696,-0.788193973907964,0.55698756783099,17.198564065233,41,8.9122168968986,0.500000001587908
0.03232421875,78.724279835391,0.099704,137.398303128005,-0.530649180269506,0.55698756783099,17.198564065233,41,4.79943437600178,0.500000052513375
0.08857421875,38.724279835391,0.122504,156.152135333695,-0.688538681769612,0.55698756783099,17.198564065233,41,11.0507117778984,0.499999999999346
0.04357421875,140.946502057613,0.116504,141.645188447888,-0.714492929272526,0.55698756783099,17.198564065233,41,6.21506281596278,0.500000009514475
0.06607421875,100.946502057613,0.110504,146.621323779456,-0.821809023071475,0.55698756783099,17.198564065233,41,7.87377459315192,0.500000000015841
0.02107421875,60.9465020576132,0.104504,136.51920764333,-0.254675716084007,0.55698756783099,17.198564065233,41,4.50640254777656,0.500000000009503
0.09419921875,127.61316872428,0.098504,155.479760134938,-0.795276552205148,0.55698756783099,17.198564065233,41,10.826586711646,0.499999999999539
0.04919921875,87.6131687242798,0.121304,143.548671367311,-0.708472381692072,0.55698756783099,17.198564065233,41,6.84955712243716,0.499999999999277
0.07169921875,47.6131687242799,0.115304,149.031046077491,-0.718242264381232,0.55698756783099,17.198564065233,41,8.67701535916373,0.500000000704177
0.02669921875,114.279835390947,0.109304,137.814360977482,-0.391801961976645,0.55698756783099,17.198564065233,41,4.93812032582739,0.500000002120882
0.08294921875,74.2798353909465,0.103304,151.509316495132,-0.845943817510545,0.55698756783099,17.198564065233,41,9.50310549837726,0.500000009232434
0.03794921875,34.2798353909465,0.097304,138.077027793891,-0.905069331530948,0.55698756783099,17.198564065233,41,5.02567593129711,0.500000000110891
0.06044921875,148.353909465021,0.120104,146.254933554486,-0.699971851909292,0.55698756783099,17.198564065233,41,7.75164451816202,0.500000000005794
0.01544921875,108.353909465021,0.114104,137.308595038831,-0.172400026859054,0.55698756783099,17.198564065233,41,4.76953167961029,0.499999999999629
0.09701171875,68.3539094650206,0.108104,157.80878038851,-0.737542765777892,0.55698756783099,17.198564065233,41,11.6029267961699,0.499999999998785
0.05201171875,135.020576131687,0.102104,141.691466555986,-0.751582447777051,0.55698756783099,17.198564065233,41,6.23048885199549,0.500000010519523
0.07451171875,95.0205761316872,0.096104,147.643031215499,-0.756973722123223,0.55698756783099,17.198564065233,41,8.21434373849952,0.500000000106076
0.02951171875,55.0205761316872,0.124664,140.36914117644,-0.371125675074518,0.55698756783099,17.198564065233,41,5.78971372547988,0.500000000218656
0.08576171875,121.687242798354,0.118664,154.521612422452,-0.718986428609048,0.55698756783099,17.198564065233,41,10.5072041408174,0.499999999999739
0.04076171875,81.6872427983539,0.112664,140.557034903472,-0.610696011089,0.55698756783099,17.198564065233,41,5.85234496782394,0.500000000457437
0.06326171875,41.6872427983539,0.106664,145.293743881206,-0.881522457893658,0.55698756783099,17.198564065233,41,7.43124796040191,0.499999999998056
0.01826171875,143.909465020576,0.100664,135.750728012476,-0.327743247072433,0.55698756783099,17.198564065233,41,4.25024267082549,0.500000000000351
0.09138671875,103.909465020576,0.123464,157.425236049689,-0.83698343617849,0.55698756783099,17.198564065233,41,11.4750786832296,0.499999999998902
0.04638671875,63.9094650205761,0.117464,142.376702401902,-0.641367590274887,0.55698756783099,17.198564065233,41,6.45890080063396,0.500000039438097
0.06888671875,130.576131687243,0.111464,147.621004138655,-0.695593949049397,0.55698756783099,17.198564065233,41,8.2070013795516,0.500000000102475
0.02388671875,90.5761316872428,0.105464,136.957471987031,-0.365760758456566,0.55698756783099,17.198564065233,41,4.6524906623438,0.499999999997887
0.08013671875,50.5761316872428,0.099464,150.017702602918,-0.862121953170751,0.55698756783099,17.198564065233,41,9.00590086763926,0.500000002151266
0.03513671875,117.242798353909,0.122264,140.883715262683,-0.446024657876336,0.55698756783099,17.198564065233,41,5.96123842089419,0.500000001355131
0.05763671875,77.2427983539095,0.116264,144.95610490134,-0.820613772801109,0.55698756783099,17.198564065233,41,7.31870163377988,0.49999999999791
0.01263671875,37.2427983539095,0.110264,136.580890284073,-0.223633159365873,0.55698756783099,17.198564065233,41,4.52696342802434,0.500000000001981
0.09841796875,139.465020576132,0.104264,157.968290346183,-0.804543878273911,0.55698756783099,17.198564065233,41,11.6560967820609,0.499999999998746
0.05341796875,99.4650205761317,0.098264,141.586898602381,-0.81279279374206,0.55698756783099,17.198564065233,41,6.19563286746041,0.500000008363981
0.07591796875,59.4650205761317,0.121064,151.233880417199,-0.857850530749461,0.55698756783099,17.198564065233,41,9.41129347239951,0.500000007179185
0.03091796875,126.131687242798,0.115064,139.19054927864,-0.406518520365413,0.55698756783099,17.198564065233,41,5.39684975954669,0.499999999997813
0.08716796875,86.1316872427984,0.109064,153.834723226515,-0.81089205234434,0.55698756783099,17.198564065233,41,10.2782410755049,0.499999999999834
0.04216796875,46.1316872427984,0.103064,139.595203180141,-0.759631726501677,0.55698756783099,17.198564065233,41,5.53173439338026,0.499999999997822
0.06466796875,112.798353909465,0.097064,144.573630325586,-0.874775200141967,0.55698756783099,17.198564065233,41,7.19121010852873,0.499999999998194
0.01966796875,72.798353909465,0.119864,138.494773400427,-0.159454176709181,0.55698756783099,17.198564065233,41,5.16492446680892,0.49999999999929
0.09279296875,32.798353909465,0.113864,156.725982862621,-0.788285806572138,0.55698756783099,17.198564065233,41,11.2419942875404,0.499999999999151
0.04779296875,146.872427983539,0.107864,141.409810666283,-0.846804471659828,0.55698756783099,17.198564065233,41,6.13660355542753,0.500000005555467
0.07029296875,106.872427983539,0.101864,146.890942094803,-0.799831920034637,0.55698756783099,17.198564065233,41,7.96364736493438,0.500000000028354
0.02529296875,66.8724279835391,0.095864,135.927381545772,-0.397831439130517,0.55698756783099,17.198564065233,41,4.30912718192397,0.500000000004812
0.08154296875,133.539094650206,0.124424,153.71596199195,-0.902392775490992,0.55698756783099,17.198564065233,41,10.2386539973168,0.499999999999847
0.03654296875,93.5390946502058,0.118424,141.755360846245,-0.534772612771795,0.627069655902847,20.9092645202259,41,6.25178694874832,0.499999999999631
0.05904296875,53.5390946502058,0.112424,146.295569503626,-0.827616995148919,0.627069655902847,20.9092645202259,41,7.76518983454204,0.500000000148335
0.01404296875,120.205761316872,0.106424,137.041578302854,-0.173190195877892,0.627069655902847,20.9092645202259,41,4.68052610095122,0.500000000345951
0.09560546875,80.2057613168724,0.100424,158.538033305539,-0.814576544660773,0.627069655902847,20.9092645202259,41,11.8460111018465,0.500000000004895
0.05060546875,40.2057613168724,0.123224,145.575613207497,-0.773230877773404,0.627069655902847,20.9092645202259,41,7.52520440249903,0.500000000041964
0.07310546875,142.427983539095,0.117224,151.55384499727,-0.769231092107041,0.627069655902847,20.9092645202259,41,9.51794833242324,0.499999999999871
0.02810546875,102.427983539095,0.111224,139.287918887097,-0.406173733218664,0.627069655902847,20.9092645202259,41,5.42930629569906,0.500000000232646
0.08435546875,62.4279835390947,0.105224,154.242453443729,-0.687085776919162,0.627069655902847,20.9092645202259,41,10.4141511479095,0.499999999999283
0.03935546875,129.094650205761,0.099224,139.619172388824,-0.757816068701617,0.627069655902847,20.9092645202259,41,5.53972412960807,0.500000000854876
0.06185546875,89.0946502057613,0.122024,148.531587763677,-0.808361859048964,0.627069655902847,20.9092645202259,41,8.51052925455908,0.500000002742553
0.01685546875,49.0946502057613,0.116024,138.680019749494,-0.219163283632947,0.627069655902847,20.9092645202259,41,5.22667324983129,0.500000000001749
0.08998046875,115.761316872428,0.110024,157.239875101216,-0.775457864028222,0.627069655902847,20.9092645202259,41,11.4132917004052,0.49999999999937
0.04498046875,75.761316872428,0.104024,141.46707937943,-0.773457042233056,0.627069655902847,20.9092645202259,41,6.15569312647666,0.499999999999763
0.06748046875,35.761316872428,0.098024,147.065466507025,-0.575335250372289,0.627069655902847,20.9092645202259,41,8.0218221690082,0.500000000458099
0.02248046875,137.98353909465,0.120824,139.993866562995,-0.440370069332296,0.627069655902847,20.9092645202259,41,5.66462218766506,0.50000000278934
0.07873046875,97.9835390946502,0.114824,153.296649151102,-0.852529379325852,0.627069655902847,20.9092645202259,41,10.0988830503674,0.499999999999575
0.03373046875,57.9835390946502,0.108824,139.847602173491,-0.490883863544999,0.627069655902847,20.9092645202259,41,5.61586739116369,0.500000001807721
0.05623046875,124.650205761317,0.102824,144.193570271808,-0.845219225723973,0.627069655902847,20.9092645202259,41,7.06452342393594,0.499999999998973
0.01123046875,84.6502057613169,0.096824,135.535753948977,-0.166588025670195,0.627069655902847,20.9092645202259,41,4.178584649659,0.500000000000251
0.09912109375,44.6502057613169,0.119624,163.267899974297,-0.752796275756861,0.627069655902847,20.9092645202259,41,13.4226333247656,0.499999999999755
0.05412109375,111.316872427984,0.113624,145.075201528992,-0.686016870509917,0.627069655902847,20.9092645202259,41,7.35840050966392,0.500000000013705
0.07662109375,71.3168724279835,0.107624,151.521458457253,-0.864390381387871,0.627069655902847,20.9092645202259,41,9.50715281908431,0.499999999999874
0.03162109375,31.3168724279836,0.101624,138.502662860057,-0.898440406269783,0.627069655902847,20.9092645202259,41,5.16755428668575,0.499999999997361
0.08787109375,149.341563786008,0.095624,154.541981957122,-0.701729528466821,0.627069655902847,20.9092645202259,41,10.5139939857074,0.499999999999173
0.04287109375,109.341563786008,0.124184,143.912649952499,-0.57013467993774,0.627069655902847,20.9092645202259,41,6.97088331749965,0.499999999998094
0.06537109375,69.3415637860082,0.118184,149.065588763771,-0.815668133956625,0.627069655902847,20.9092645202259,41,8.68852958792361,0.500000004848963
0.02037109375,136.008230452675,0.112184,138.449037731472,-0.289149863819566,0.627069655902847,20.9092645202259,41,5.149679243824,0.499999999997188
0.09349609375,96.0082304526749,0.106184,158.294049723018,-0.748233833655785,0.627069655902847,20.9092645202259,41,11.7646832410061,0.500000000003136
0.04849609375,56.0082304526749,0.100184,141.805400442808,-0.805684775476098,0.627069655902847,20.9092645202259,41,6.26846681426941,0.499999999999603
0.07099609375,122.674897119342,0.122984,151.656305672958,-0.857495612695068,0.627069655902847,20.9092645202259,41,9.5521018909861,0.499999999999861
0.02599609375,82.6748971193416,0.116984,139.844240639767,-0.353749270176608,0.627069655902847,20.9092645202259,41,5.61474687992222,0.500000001789103
0.08224609375,42.6748971193416,0.110984,154.145148055424,-0.784207746603466,0.627069655902847,20.9092645202259,41,10.3817160184746,0.499999999999317
0.03724609375,144.897119341564,0.104984,139.962081302521,-0.91936093937445,0.627069655902847,20.9092645202259,41,5.65402710084037,0.500000002545181
0.05974609375,104.897119341564,0.098984,144.730561550845,-0.752379024946008,0.627069655902847,20.9092645202259,41,7.24352051694818,0.500000000004659
0.01474609375,64.8971193415638,0.121784,139.398813126022,-0.142286624508637,0.627069655902847,20.9092645202259,41,5.46627104200744,0.500000000372762
0.09630859375,131.56378600823,0.115784,160.928443542482,-0.818774219659435,0.627069655902847,20.9092645202259,41,12.6428145141606,0.500000000048636
0.05130859375,91.5637860082305,0.109784,143.792713232291,-0.749426308314444,0.627069655902847,20.9092645202259,41,6.9309044107637,0.49999999999795
0.07380859375,51.5637860082305,0.103784,149.988129728491,-0.741396868248706,0.627069655902847,20.9092645202259,41,8.99604324283024,0.500000011992025
0.02880859375,118.230452674897,0.097784,137.550744837592,-0.403962333514327,0.627069655902847,20.9092645202259,41,4.85024827919722,0.499999999999138
0.08505859375,78.2304526748971,0.120584,156.629958433809,-0.874069120225092,0.627069655902847,20.9092645202259,41,11.2099861446029,0.499999999998783
0.04005859375,38.2304526748971,0.114584,141.871612618255,-0.697263149410345,0.627069655902847,20.9092645202259,41,6.29053753941847,0.499999999999564
0.06255859375,140.452674897119,0.108584,146.830749090042,-0.860489203176687,0.627069655902847,20.9092645202259,41,7.94358303001414,0.500000000330604
0.01755859375,100.452674897119,0.102584,136.802505309313,-0.187192902115217,0.627069655902847,20.9092645202259,41,4.60083510310421,0.5000000044852
0.09068359375,60.4526748971194,0.096584,155.87000054606,-0.68402534171422,0.627069655902847,20.9092645202259,41,10.9566668486868,0.499999999998723
0.04568359375,127.119341563786,0.119384,143.803848676535,-0.788812261611726,0.627069655902847,20.9092645202259,41,6.93461622551178,0.499999999997959
0.06818359375,87.119341563786,0.113384,149.306152227082,-0.878429572117362,0.627069655902847,20.9092645202259,41,8.76871740902719,0.500000006196407
0.02318359375,47.119341563786,0.107384,138.07866638889,-0.358540328212428,0.627069655902847,20.9092645202259,41,5.02622212962983,0.49999999999733
0.07943359375,113.786008230453,0.101384,151.797147661263,-0.786543061780363,0.627069655902847,20.9092645202259,41,9.59904922042115,0.499999999999845
0.03443359375,73.7860082304527,0.095384,138.183608626913,-0.654905917550129,0.627069655902847,20.9092645202259,41,5.06120287563767,0.499999999998576
0.05693359375,33.7860082304527,0.123944,147.378212825283,-0.845582542705774,0.627069655902847,20.9092645202259,41,8.12607094176083,0.50000000069365
0.01193359375,147.860082304527,0.117944,138.603113475873,-0.163174733250576,0.627069655902847,20.9092645202259,41,5.201037825291,0.49999999999888
0.09771484375,107.860082304527,0.111944,161.091294798521,-0.722383835100649,0.627069655902847,20.9092645202259,41,12.6970982661735,0.500000000053522
0.05271484375,67.8600823045268,0.105944,143.639503418868,-0.820554931766744,0.627069655902847,20.9092645202259,41,6.87983447295605,0.499999999997897
0.07521484375,134.526748971193,0.099944,150.022460452742,-0.827695083644726,0.627069655902847,20.9092645202259,41,9.00748681758055,0.500000012381523
0.03021484375,94.5267489711934,0.122744,141.341765063726,-0.419128459149089,0.627069655902847,20.9092645202259,41,6.11392168790859,0.499999999999808
0.08646484375,54.5267489711934,0.116744,156.662244321153,-0.537050866520536,0.627069655902847,20.9092645202259,41,11.2207481070509,0.499999999998798
0.04146484375,121.19341563786,0.110744,141.612367822275,-0.649519776985201,0.627069655902847,20.9092645202259,41,6.20412260742491,0.499999999999703
0.06396484375,81.1934156378601,0.104744,146.764030261216,-0.865738148040236,0.627069655902847,20.9092645202259,41,7.92134342040528,0.500000000300557
0.01896484375,41.1934156378601,0.098744,136.422010422716,-0.471904563529461,0.627069655902847,20.9092645202259,41,4.47400347423864,0.499999999999664
0.09208984375,143.415637860082,0.121544,159.769071953068,-0.863441426280851,0.627069655902847,20.9092645202259,41,12.2563573176893,0.500000000024261
0.04708984375,103.415637860082,0.115544,143.56430686091,-0.725988141345009,0.627069655902847,20.9092645202259,41,6.85476895363677,0.499999999997912
0.06958984375,63.4156378600823,0.109544,149.256286158931,-0.835654086177608,0.627069655902847,20.9092645202259,41,8.75209538631046,0.500000005892593
0.02458984375,130.082304526749,0.103544,137.721762959599,-0.478732225925426,0.627069655902847,20.9092645202259,41,4.9072543198664,0.500000004964154
0.08083984375,90.082304526749,0.097544,151.881176923594,-0.755531158095708,0.627069655902847,20.9092645202259,41,9.62705897453144,0.499999999999835
0.03583984375,50.082304526749,0.120344,141.917715813943,-0.56963727852652,0.627069655902847,20.9092645202259,41,6.30590527131429,0.499999999999534
0.05833984375,116.748971193416,0.114344,146.361031542742,-0.763960308061581,0.627069655902847,20.9092645202259,41,7.78701051424741,0.500000000164431
0.01333984375,76.7489711934156,0.108344,137.264720044626,-0.152852076833986,0.627069655902847,20.9092645202259,41,4.75490668154211,0.500000000012296
0.09490234375,36.7489711934156,0.102344,158.449901474419,-0.774269697865346,0.627069655902847,20.9092645202259,41,11.8166338248064,0.500000000004206
0.04990234375,138.971193415638,0.096344,141.677160120642,-0.917785987973491,0.627069655902847,20.9092645202259,41,6.22572004021407,0.499999999999671
0.07240234375,98.9711934156379,0.119144,151.581082015363,-0.786608369570839,0.627069655902847,20.9092645202259,41,9.52702733845436,0.499999999999869
0.02740234375,58.9711934156379,0.113144,139.466318356924,-0.360759477479456,0.627069655902847,20.9092645202259,41,5.48877278564134,0.500000000487218
0.08365234375,125.637860082305,0.107144,154.20314650808,-0.745490793490077,0.627069655902847,20.9092645202259,41,10.4010488360267,0.499999999999297
0.03865234375,85.6378600823045,0.101144,139.726255260548,-0.658964206746427,0.627069655902847,20.9092645202259,41,5.57541842018259,0.50000000122913
0.06115234375,45.6378600823046,0.095144,144.689585880534,-0.900364684002674,0.627069655902847,20.9092645202259,41,7.22986196017804,0.500000000003939
0.01615234375,112.304526748971,0.124856,140.00206283004,-0.19391866499778,0.627069655902847,20.9092645202259,41,5.66735427668011,0.500000002855364
0.08927734375,72.3045267489712,0.118856,158.154046786167,-0.897868246805702,0.627069655902847,20.9092645202259,41,11.7180155953891,0.500000000002319
0.04427734375,32.3045267489712,0.112856,142.526301875356,-0.874864369446745,0.627069655902847,20.9092645202259,41,6.50876729178536,0.499999999999009
0.06677734375,146.378600823045,0.106856,147.951807741027,-0.909817947331158,0.627069655902847,20.9092645202259,41,8.31726924700887,0.500000001412346
0.02177734375,106.378600823045,0.100856,137.010955846152,-0.338930587066423,0.627069655902847,20.9092645202259,41,4.670318615384,0.500000000504106
0.07802734375,66.3786008230453,0.123656,154.308225418834,-0.874007200460376,0.627069655902847,20.9092645202259,41,10.4360751396112,0.499999999999259
0.03302734375,133.045267489712,0.117656,141.014293865801,-0.677731455076523,0.627069655902847,20.9092645202259,41,6.00476462193364,0.500000030215628
0.05552734375,93.0452674897119,0.111656,145.183639968109,-0.778329918844582,0.627069655902847,20.9092645202259,41,7.39454665603644,0.500000000017974
0.01052734375,53.045267489712,0.105656,136.7020223686,-0.195940614473117,0.627069655902847,20.9092645202259,41,4.56734078953345,0.500000010751434
0.09947265625,119.711934156379,0.099656,160.258416372996,-0.659669420636206,0.627069655902847,20.9092645202259,41,12.4194721243319,0.500000000040092
0.05447265625,79.7119341563786,0.122456,146.470360532381,-0.782232645762589,0.627069655902847,20.9092645202259,41,7.82345351079368,0.500000000194644
0.07697265625,39.7119341563786,0.116456,152.860163695285,-0.788154757314253,0.627069655902847,20.9092645202259,41,9.9533878984284,0.499999999999677
0.03197265625,141.934156378601,0.110456,139.780245979371,-0.625354401772346,0.627069655902847,20.9092645202259,41,5.59341532645697,0.500000001463881
0.08822265625,101.934156378601,0.104456,155.762045985718,-0.841609404543404,0.627069655902847,20.9092645202259,41,10.9206819952393,0.499999999998746
0.04322265625,61.9341563786008,0.098456,140.346340277606,-0.726643049225666,0.627069655902847,20.9092645202259,41,5.78211342586875,0.500000007083909
0.06572265625,128.600823045267,0.121256,149.631316004837,-0.741286138011045,0.627069655902847,20.9092645202259,41,8.87710533494561,0.500000008541664
0.02072265625,88.6008230452675,0.115256,138.943625096064,-0.239008006621557,0.627069655902847,20.9092645202259,41,5.31454169868815,0.500000000036248
0.09384765625,48.6008230452675,0.109256,158.850651302753,-0.802885322766246,0.627069655902847,20.9092645202259,41,11.9502171009178,0.500000000007909
0.04884765625,115.267489711934,0.103256,142.290055941375,-0.758534177189241,0.627069655902847,20.9092645202259,41,6.4300186471251,0.499999999999244
0.07134765625,75.2674897119342,0.097256,148.301120150601,-0.802307122889328,0.627069655902847,20.9092645202259,41,8.43370671686685,0.500000002119303
0.02634765625,35.2674897119342,0.120056,140.361709311652,-0.476463446431102,0.627069655902847,20.9092645202259,41,5.78723643721723,0.500000007354969
0.08259765625,137.489711934156,0.114056,154.705066028597,-0.795138388583158,0.627069655902847,20.9092645202259,41,10.5683553428656,0.499999999999111
0.03759765625,97.4897119341564,0.108056,140.451963557114,-0.567065209114453,0.627069655902847,20.9092645202259,41,5.81732118570473,0.500000009127929
0.06009765625,57.4897119341564,0.102056,145.222478321584,-0.85216488444273,0.627069655902847,20.9092645202259,41,7.40749277386148,0.500000000019711
0.01509765625,124.156378600823,0.096056,135.712114782617,-0.187427680650302,0.627069655902847,20.9092645202259,41,4.23737159420566,0.5000000000032
0.09666015625,84.156378600823,0.124616,162.732157244029,-0.808243972731915,0.627069655902847,20.9092645202259,41,13.2440524146763,0.500000000141474
